ID,Prob1
1873, 0.46
1874, 0.44
1875, 0.26
1876, 0.25
1877, 0.14
1878, 0.21
1879, 0.16
1880, 0.27
1881, 0.50
1882, 0.24
1883, 0.41
1884, 0.23
1885, 0.15
1886, 0.09
1887, 0.08
1888, 0.39
1889, 0.34
1890, 0.28
1891, 0.29
1892, 0.25
1893, 0.15
1894, 0.16
1895, 0.27
1896, 0.83
1897, 0.26
1898, 0.11
1899, 0.30
1900, 0.31
1901, 0.27
1902, 0.36
1903, 0.54
1904, 0.18
1905, 0.47
1906, 0.21
1907, 0.30
1908, 0.32
1909, 0.17
1910, 0.68
1911, 0.50
1912, 0.29
1913, 0.84
1914, 0.11
1915, 0.82
1916, 0.26
1917, 0.31
1918, 0.47
1919, 0.44
1920, 0.32
1921, 0.31
1922, 0.23
1923, 0.12
1924, 0.15
1925, 0.18
1926, 0.44
1927, 0.27
1928, 0.19
1929, 0.68
1930, 0.30
1931, 0.21
1932, 0.25
1933, 0.53
1934, 0.15
1935, 0.20
1936, 0.28
1937, 0.26
1938, 0.41
1939, 0.21
1940, 0.15
1941, 0.34
1942, 0.10
1943, 0.78
1944, 0.97
1945, 0.41
1946, 0.20
1947, 0.19
1948, 0.73
1949, 0.39
1950, 0.15
1951, 0.48
1952, 0.64
1953, 0.34
1954, 0.19
1955, 0.27
1956, 0.49
1957, 0.90
1958, 0.25
1959, 0.16
1960, 0.74
1961, 0.08
1962, 0.12
1963, 0.32
1964, 0.22
1965, 0.07
1966, 0.36
1967, 0.17
1968, 0.63
1969, 0.46
1970, 0.35
1971, 0.26
1972, 0.44
1973, 0.06
1974, 0.02
1975, 0.31
1976, 0.29
1977, 0.20
1978, 0.68
1979, 0.13
1980, 0.15
1981, 0.14
1982, 0.69
1983, 0.32
1984, 0.16
1985, 0.51
1986, 0.50
1987, 0.39
1988, 0.93
1989, 0.56
1990, 0.23
1991, 0.17
1992, 0.29
1993, 0.21
1994, 0.38
1995, 0.09
1996, 0.31
1997, 0.40
1998, 0.28
1999, 0.92
2000, 0.16
2001, 0.15
2002, 0.09
2003, 0.04
2004, 0.62
2005, 0.22
2006, 0.60
2007, 0.18
2008, 0.73
2009, 0.15
2010, 0.37
2011, 0.19
2012, 0.66
2013, 0.23
2014, 0.27
2015, 0.39
2016, 0.18
2017, 0.20
2018, 0.09
2019, 0.26
2020, 0.05
2021, 0.22
2022, 0.31
2023, 0.30
2024, 0.28
2025, 0.76
2026, 0.10
2027, 0.25
2028, 0.26
2029, 0.07
2030, 0.47
2031, 0.43
2032, 0.35
2033, 0.27
2034, 0.30
2035, 0.68
2036, 0.26
2037, 0.21
2038, 0.15
2039, 0.31
2040, 0.43
2041, 0.12
2042, 0.92
2043, 0.33
2044, 0.54
2045, 0.37
2046, 0.41
2047, 0.25
2048, 0.40
2049, 0.20
2050, 0.10
2051, 0.77
2052, 0.65
2053, 0.32
2054, 0.45
2055, 0.30
2056, 0.64
2057, 0.72
2058, 0.26
2059, 0.29
2060, 0.27
2061, 0.50
2062, 0.51
2063, 0.45
2064, 0.50
2065, 0.84
2066, 0.17
2067, 0.23
2068, 0.19
2069, 0.44
2070, 0.19
2071, 0.72
2072, 0.31
2073, 0.88
2074, 0.37
2075, 0.41
2076, 0.76
2077, 0.34
2078, 0.27
2079, 0.64
2080, 0.22
2081, 0.82
2082, 0.29
2083, 0.32
2084, 0.42
2085, 0.22
2086, 0.51
2087, 0.55
2088, 0.26
2089, 0.07
2090, 0.28
2091, 0.17
2092, 0.40
2093, 0.07
2094, 0.50
2095, 0.83
2096, 0.12
2097, 0.38
2098, 0.34
2099, 0.24
2100, 0.05
2101, 0.18
2102, 0.19
2103, 0.21
2104, 0.39
2105, 0.42
2106, 0.39
2107, 0.10
2108, 0.78
2109, 0.14
2110, 0.36
2111, 0.14
2112, 0.34
2113, 0.29
2114, 0.50
2115, 0.25
2116, 0.34
2117, 0.31
2118, 0.07
2119, 0.24
2120, 0.13
2121, 0.32
2122, 0.43
2123, 0.35
2124, 0.27
2125, 0.44
2126, 0.10
2127, 0.27
2128, 0.52
2129, 0.34
2130, 0.26
2131, 0.17
2132, 0.25
2133, 0.29
2134, 0.12
2135, 0.78
2136, 0.17
2137, 0.49
2138, 0.26
2139, 0.18
2140, 0.24
2141, 0.12
2142, 0.18
2143, 0.07
2144, 0.29
2145, 0.55
2146, 0.70
2147, 0.39
2148, 0.31
2149, 0.39
2150, 0.23
2151, 0.48
2152, 0.15
2153, 0.15
2154, 0.16
2155, 0.13
2156, 0.24
2157, 0.55
2158, 0.60
2159, 0.10
2160, 0.71
2161, 0.21
2162, 0.16
2163, 0.15
2164, 0.48
2165, 0.37
2166, 0.82
2167, 0.29
2168, 0.08
2169, 0.49
2170, 0.16
2171, 0.35
2172, 0.09
2173, 0.31
2174, 0.14
2175, 0.26
2176, 0.08
2177, 0.09
2178, 0.35
2179, 0.46
2180, 0.50
2181, 0.31
2182, 0.17
2183, 0.15
2184, 0.61
2185, 0.59
2186, 0.52
2187, 0.41
2188, 0.21
2189, 0.43
2190, 0.29
2191, 0.29
2192, 0.56
2193, 0.10
2194, 0.26
2195, 0.92
2196, 0.54
2197, 0.62
2198, 0.41
2199, 0.37
2200, 0.51
2201, 0.25
2202, 0.16
2203, 0.59
2204, 0.41
2205, 0.11
2206, 0.47
2207, 0.16
2208, 0.67
2209, 0.13
2210, 0.20
2211, 0.13
2212, 0.31
2213, 0.39
2214, 0.05
2215, 0.42
2216, 0.27
2217, 0.23
2218, 0.22
2219, 0.61
2220, 0.27
2221, 0.25
2222, 0.47
2223, 0.15
2224, 0.38
2225, 0.07
2226, 0.23
2227, 0.22
2228, 0.58
2229, 0.38
2230, 0.41
2231, 0.02
2232, 0.25
2233, 0.52
2234, 0.62
2235, 0.27
2236, 0.23
2237, 0.19
2238, 0.83
2239, 0.36
2240, 0.18
2241, 0.36
2242, 0.40
2243, 0.23
2244, 0.10
2245, 0.32
2246, 0.19
2247, 0.41
2248, 0.89
2249, 0.71
2250, 0.12
2251, 0.54
2252, 0.21
2253, 0.37
2254, 0.05
2255, 0.59
2256, 0.32
2257, 0.36
2258, 0.08
2259, 0.14
2260, 0.23
2261, 0.32
2262, 0.52
2263, 0.05
2264, 0.20
2265, 0.15
2266, 0.34
2267, 0.79
2268, 0.06
2269, 0.24
2270, 0.89
2271, 0.89
2272, 0.38
2273, 0.29
2274, 0.13
2275, 0.37
2276, 0.21
2277, 0.23
2278, 0.26
2279, 0.10
2280, 0.18
2281, 0.07
2282, 0.45
2283, 0.54
2284, 0.18
2285, 0.27
2286, 0.22
2287, 0.52
2288, 0.57
2289, 0.09
2290, 0.36
2291, 0.33
2292, 0.49
2293, 0.18
2294, 0.32
2295, 0.26
2296, 0.23
2297, 0.15
2298, 0.47
2299, 0.89
2300, 0.20
2301, 0.21
2302, 0.26
2303, 0.21
2304, 0.64
2305, 0.17
2306, 0.29
2307, 0.34
2308, 0.64
2309, 0.15
2310, 0.34
2311, 0.22
2312, 0.31
2313, 0.13
2314, 0.08
2315, 0.21
2316, 0.08
2317, 0.38
2318, 0.25
2319, 0.28
2320, 0.27
2321, 0.93
2322, 0.52
2323, 0.18
2324, 0.27
2325, 0.89
2326, 0.23
2327, 0.19
2328, 0.16
2329, 0.56
2330, 0.68
2331, 0.71
2332, 0.08
2333, 0.60
2334, 0.14
2335, 0.23
2336, 0.83
2337, 0.37
2338, 0.52
2339, 0.18
2340, 0.89
2341, 0.37
2342, 0.16
2343, 0.32
2344, 0.41
2345, 0.87
2346, 0.75
2347, 0.35
2348, 0.57
2349, 0.27
2350, 0.25
2351, 0.23
2352, 0.45
2353, 0.25
2354, 0.32
2355, 0.32
2356, 0.21
2357, 0.30
2358, 0.25
2359, 0.36
2360, 0.26
2361, 0.18
2362, 0.24
2363, 0.21
2364, 0.24
2365, 0.51
2366, 0.57
2367, 0.47
2368, 0.05
2369, 0.81
2370, 0.11
2371, 0.85
2372, 0.24
2373, 0.30
2374, 0.09
2375, 0.22
2376, 0.69
2377, 0.31
2378, 0.50
2379, 0.32
2380, 0.81
2381, 0.20
2382, 0.65
2383, 0.30
2384, 0.10
2385, 0.23
2386, 0.26
2387, 0.25
2388, 0.37
2389, 0.42
2390, 0.61
2391, 0.11
2392, 0.26
2393, 0.16
2394, 0.58
2395, 0.34
2396, 0.34
2397, 0.29
2398, 0.32
2399, 0.42
2400, 0.54
2401, 0.48
2402, 0.17
2403, 0.27
2404, 0.87
2405, 0.70
2406, 0.47
2407, 0.06
2408, 0.63
2409, 0.49
2410, 0.31
2411, 0.14
2412, 0.83
2413, 0.35
2414, 0.85
2415, 0.28
2416, 0.35
2417, 0.71
2418, 0.26
2419, 0.28
2420, 0.04
2421, 0.31
2422, 0.10
2423, 0.30
2424, 0.27
2425, 0.42
2426, 0.21
2427, 0.59
2428, 0.21
2429, 0.32
2430, 0.23
2431, 0.35
2432, 0.63
2433, 0.26
2434, 0.72
2435, 0.48
2436, 0.13
2437, 0.29
2438, 0.35
2439, 0.37
2440, 0.23
2441, 0.08
2442, 0.54
2443, 0.41
2444, 0.07
2445, 0.37
2446, 0.05
2447, 0.07
2448, 0.05
2449, 0.33
2450, 0.23
2451, 0.23
2452, 0.20
2453, 0.12
2454, 0.30
2455, 0.53
2456, 0.36
2457, 0.21
2458, 0.69
2459, 0.34
2460, 0.92
2461, 0.18
2462, 0.38
2463, 0.40
2464, 0.17
2465, 0.78
2466, 0.22
2467, 0.27
2468, 0.43
2469, 0.16
2470, 0.11
2471, 0.86
2472, 0.13
2473, 0.20
2474, 0.18
2475, 0.26
2476, 0.22
2477, 0.47
2478, 0.37
2479, 0.23
2480, 0.59
2481, 0.39
2482, 0.61
2483, 0.38
2484, 0.21
2485, 0.20
2486, 0.17
2487, 0.37
2488, 0.25
2489, 0.13
2490, 0.17
2491, 0.18
2492, 0.21
2493, 0.33
2494, 0.13
2495, 0.37
2496, 0.44
2497, 0.71
2498, 0.25
2499, 0.23
2500, 0.37
2501, 0.06
2502, 0.86
2503, 0.17
2504, 0.27
2505, 0.79
2506, 0.82
2507, 0.11
2508, 0.50
2509, 0.27
2510, 0.89
2511, 0.22
2512, 0.26
2513, 0.36
2514, 0.49
2515, 0.48
2516, 0.58
2517, 0.35
2518, 0.29
2519, 0.54
2520, 0.14
2521, 0.27
2522, 0.38
2523, 0.75
2524, 0.17
2525, 0.32
2526, 0.92
2527, 0.19
2528, 0.47
2529, 0.13
2530, 0.24
2531, 0.71
2532, 0.72
2533, 0.30
2534, 0.94
2535, 0.24
2536, 0.85
2537, 0.37
2538, 0.18
2539, 0.20
2540, 0.24
2541, 0.30
2542, 0.19
2543, 0.05
2544, 0.23
2545, 0.28
2546, 0.58
2547, 0.22
2548, 0.47
2549, 0.21
2550, 0.74
2551, 0.08
2552, 0.25
2553, 0.22
2554, 0.58
2555, 0.19
2556, 0.31
2557, 0.18
2558, 0.31
2559, 0.25
2560, 0.15
2561, 0.34
2562, 0.49
2563, 0.26
2564, 0.34
2565, 0.38
2566, 0.59
2567, 0.14
2568, 0.43
2569, 0.20
2570, 0.36
2571, 0.33
2572, 0.13
2573, 0.28
2574, 0.53
2575, 0.12
2576, 0.90
2577, 0.19
2578, 0.55
2579, 0.48
2580, 0.15
2581, 0.14
2582, 0.21
2583, 0.02
2584, 0.37
2585, 0.23
2586, 0.60
2587, 0.50
2588, 0.65
2589, 0.25
2590, 0.28
2591, 0.57
2592, 0.51
2593, 0.20
2594, 0.26
2595, 0.23
2596, 0.23
2597, 0.21
2598, 0.07
2599, 0.16
2600, 0.37
2601, 0.39
2602, 0.57
2603, 0.42
2604, 0.18
2605, 0.28
2606, 0.25
2607, 0.38
2608, 0.66
2609, 0.09
2610, 0.24
2611, 0.30
2612, 0.15
2613, 0.39
2614, 0.32
2615, 0.24
2616, 0.16
2617, 0.32
2618, 0.97
2619, 0.47
2620, 0.46
2621, 0.33
2622, 0.55
2623, 0.35
2624, 0.59
2625, 0.27
2626, 0.31
2627, 0.53
2628, 0.33
2629, 0.24
2630, 0.39
2631, 0.12
2632, 0.15
2633, 0.17
2634, 0.84
2635, 0.31
2636, 0.30
2637, 0.20
2638, 0.17
2639, 0.71
2640, 0.27
2641, 0.22
2642, 0.49
2643, 0.37
2644, 0.40
2645, 0.20
2646, 0.96
2647, 0.35
2648, 0.28
2649, 0.10
2650, 0.32
2651, 0.47
2652, 0.29
2653, 0.36
2654, 0.09
2655, 0.16
2656, 0.46
2657, 0.19
2658, 0.07
2659, 0.32
2660, 0.18
2661, 0.13
2662, 0.26
2663, 0.19
2664, 0.32
2665, 0.31
2666, 0.70
2667, 0.27
2668, 0.23
2669, 0.19
2670, 0.04
2671, 0.20
2672, 0.38
2673, 0.32
2674, 0.23
2675, 0.25
2676, 0.24
2677, 0.25
2678, 0.46
2679, 0.19
2680, 0.55
2681, 0.40
2682, 0.59
2683, 0.32
2684, 0.35
2685, 0.54
2686, 0.45
2687, 0.09
2688, 0.25
2689, 0.92
2690, 0.13
2691, 0.45
2692, 0.32
2693, 0.11
2694, 0.15
2695, 0.82
2696, 0.66
2697, 0.21
2698, 0.38
2699, 0.32
2700, 0.27
2701, 0.61
2702, 0.07
2703, 0.05
2704, 0.29
2705, 0.57
2706, 0.16
2707, 0.25
2708, 0.39
2709, 0.17
2710, 0.60
2711, 0.19
2712, 0.77
2713, 0.32
2714, 0.43
2715, 0.15
2716, 0.85
2717, 0.18
2718, 0.27
2719, 0.64
2720, 0.56
2721, 0.20
2722, 0.12
2723, 0.19
2724, 0.39
2725, 0.37
2726, 0.12
2727, 0.41
2728, 0.92
2729, 0.63
2730, 0.28
2731, 0.48
2732, 0.17
2733, 0.35
2734, 0.47
2735, 0.32
2736, 0.66
2737, 0.30
2738, 0.24
2739, 0.27
2740, 0.09
2741, 0.30
2742, 0.65
2743, 0.18
2744, 0.59
2745, 0.24
2746, 0.32
2747, 0.57
2748, 0.15
2749, 0.47
2750, 0.14
2751, 0.17
2752, 0.40
2753, 0.30
2754, 0.30
2755, 0.37
2756, 0.40
2757, 0.20
2758, 0.37
2759, 0.42
2760, 0.36
2761, 0.43
2762, 0.37
2763, 0.23
2764, 0.50
2765, 0.78
2766, 0.79
2767, 0.07
2768, 0.22
2769, 0.23
2770, 0.38
2771, 0.83
2772, 0.17
2773, 0.25
2774, 0.06
2775, 0.88
2776, 0.32
2777, 0.59
2778, 0.24
2779, 0.64
2780, 0.59
2781, 0.27
2782, 0.25
2783, 0.15
2784, 0.31
2785, 0.75
2786, 0.38
2787, 0.33
2788, 0.44
2789, 0.23
2790, 0.22
2791, 0.26
2792, 0.28
2793, 0.22
2794, 0.17
2795, 0.34
2796, 0.34
2797, 0.19
2798, 0.24
2799, 0.61
2800, 0.42
2801, 0.24
2802, 0.42
2803, 0.22
2804, 0.07
2805, 0.60
2806, 0.34
2807, 0.80
2808, 0.42
2809, 0.14
2810, 0.20
2811, 0.20
2812, 0.21
2813, 0.53
2814, 0.55
2815, 0.76
2816, 0.12
2817, 0.61
2818, 0.19
2819, 0.12
2820, 0.16
2821, 0.35
2822, 0.52
2823, 0.19
2824, 0.40
2825, 0.44
2826, 0.33
2827, 0.33
2828, 0.64
2829, 0.24
2830, 0.27
2831, 0.15
2832, 0.40
2833, 0.77
2834, 0.46
2835, 0.83
2836, 0.36
2837, 0.24
2838, 0.42
2839, 0.14
2840, 0.35
2841, 0.66
2842, 0.40
2843, 0.25
2844, 0.33
2845, 0.29
2846, 0.54
2847, 0.69
2848, 0.18
2849, 0.30
2850, 0.57
2851, 0.37
2852, 0.58
2853, 0.56
2854, 0.48
2855, 0.28
2856, 0.22
2857, 0.29
2858, 0.33
2859, 0.08
2860, 0.25
2861, 0.47
2862, 0.30
2863, 0.12
2864, 0.34
2865, 0.43
2866, 0.34
2867, 0.32
2868, 0.71
2869, 0.34
2870, 0.07
2871, 0.01
2872, 0.22
2873, 0.22
2874, 0.29
2875, 0.74
2876, 0.31
2877, 0.13
2878, 0.10
2879, 0.40
2880, 0.22
2881, 0.94
2882, 0.29
2883, 0.15
2884, 0.54
2885, 0.31
2886, 0.84
2887, 0.17
2888, 0.23
2889, 0.17
2890, 0.19
2891, 0.60
2892, 0.13
2893, 0.35
2894, 0.47
2895, 0.40
2896, 0.67
2897, 0.35
2898, 0.41
2899, 0.66
2900, 0.15
2901, 0.39
2902, 0.18
2903, 0.69
2904, 0.68
2905, 0.15
2906, 0.13
2907, 0.24
2908, 0.81
2909, 0.86
2910, 0.32
2911, 0.30
2912, 0.41
2913, 0.10
2914, 0.61
2915, 0.22
2916, 0.31
2917, 0.45
2918, 0.29
2919, 0.61
2920, 0.53
2921, 0.33
2922, 0.57
2923, 0.37
2924, 0.26
2925, 0.15
2926, 0.30
2927, 0.41
2928, 0.39
2929, 0.19
2930, 0.20
2931, 0.70
2932, 0.32
2933, 0.18
2934, 0.77
2935, 0.13
2936, 0.23
2937, 0.09
2938, 0.28
2939, 0.42
2940, 0.39
2941, 0.35
2942, 0.25
2943, 0.34
2944, 0.16
2945, 0.22
2946, 0.12
2947, 0.57
2948, 0.23
2949, 0.26
2950, 0.21
2951, 0.46
2952, 0.09
2953, 0.39
2954, 0.20
2955, 0.31
2956, 0.25
2957, 0.19
2958, 0.23
2959, 0.28
2960, 0.37
2961, 0.18
2962, 0.77
2963, 0.15
2964, 0.64
2965, 0.56
2966, 0.56
2967, 0.26
2968, 0.58
2969, 0.16
2970, 0.30
2971, 0.36
2972, 0.49
2973, 0.71
2974, 0.54
2975, 0.10
2976, 0.20
2977, 0.27
2978, 0.85
2979, 0.18
2980, 0.40
2981, 0.32
2982, 0.48
2983, 0.20
2984, 0.30
2985, 0.09
2986, 0.66
2987, 0.81
2988, 0.32
2989, 0.48
2990, 0.22
2991, 0.07
2992, 0.53
2993, 0.49
2994, 0.26
2995, 0.58
2996, 0.46
2997, 0.16
2998, 0.26
2999, 0.73
3000, 0.38
3001, 0.43
3002, 0.24
3003, 0.30
3004, 0.27
3005, 0.49
3006, 0.46
3007, 0.07
3008, 0.37
3009, 0.94
3010, 0.29
3011, 0.73
3012, 0.54
3013, 0.68
3014, 0.16
3015, 0.07
3016, 0.36
3017, 0.52
3018, 0.57
3019, 0.27
3020, 0.54
3021, 0.54
3022, 0.43
3023, 0.22
3024, 0.48
3025, 0.46
3026, 0.37
3027, 0.20
3028, 0.80
3029, 0.39
3030, 0.38
3031, 0.06
3032, 0.20
3033, 0.21
3034, 0.53
3035, 0.28
3036, 0.21
3037, 0.19
3038, 0.44
3039, 0.38
3040, 0.18
3041, 0.50
3042, 0.31
3043, 0.16
3044, 0.23
3045, 0.19
3046, 0.13
3047, 0.27
3048, 0.46
3049, 0.44
3050, 0.30
3051, 0.42
3052, 0.04
3053, 0.16
3054, 0.73
3055, 0.12
3056, 0.20
3057, 0.21
3058, 0.80
3059, 0.32
3060, 0.25
3061, 0.92
3062, 0.47
3063, 0.31
3064, 0.72
3065, 0.16
3066, 0.31
3067, 0.43
3068, 0.41
3069, 0.67
3070, 0.78
3071, 0.15
3072, 0.11
3073, 0.13
3074, 0.66
3075, 0.23
3076, 0.19
3077, 0.19
3078, 0.38
3079, 0.32
3080, 0.35
3081, 0.27
3082, 0.73
3083, 0.33
3084, 0.25
3085, 0.35
3086, 0.21
3087, 0.38
3088, 0.40
3089, 0.25
3090, 0.37
3091, 0.66
3092, 0.18
3093, 0.48
3094, 0.79
3095, 0.69
3096, 0.05
3097, 0.14
3098, 0.40
3099, 0.23
3100, 0.76
3101, 0.34
3102, 0.26
3103, 0.27
3104, 0.78
3105, 0.42
3106, 0.19
3107, 0.57
3108, 0.22
3109, 0.66
3110, 0.38
3111, 0.32
3112, 0.11
3113, 0.53
3114, 0.10
3115, 0.32
3116, 0.84
3117, 0.29
3118, 0.32
3119, 0.28
3120, 0.27
3121, 0.08
3122, 0.62
3123, 0.38
3124, 0.36
3125, 0.23
3126, 0.20
3127, 0.13
3128, 0.31
3129, 0.26
3130, 0.46
3131, 0.28
3132, 0.28
3133, 0.53
3134, 0.24
3135, 0.18
3136, 0.31
3137, 0.27
3138, 0.50
3139, 0.34
3140, 0.27
3141, 0.19
3142, 0.49
3143, 0.26
3144, 0.35
3145, 0.28
3146, 0.36
3147, 0.23
3148, 0.25
3149, 0.07
3150, 0.35
3151, 0.11
3152, 0.07
3153, 0.17
3154, 0.58
3155, 0.24
3156, 0.07
3157, 0.47
3158, 0.67
3159, 0.39
3160, 0.42
3161, 0.24
3162, 0.42
3163, 0.30
3164, 0.23
3165, 0.41
3166, 0.38
3167, 0.18
3168, 0.27
3169, 0.14
3170, 0.28
3171, 0.11
3172, 0.16
3173, 0.24
3174, 0.86
3175, 0.59
3176, 0.23
3177, 0.60
3178, 0.35
3179, 0.13
3180, 0.13
3181, 0.47
3182, 0.27
3183, 0.28
3184, 0.30
3185, 0.27
3186, 0.25
3187, 0.04
3188, 0.31
3189, 0.12
3190, 0.43
3191, 0.28
3192, 0.11
3193, 0.42
3194, 0.38
3195, 0.17
3196, 0.41
3197, 0.24
3198, 0.36
3199, 0.35
3200, 0.38
3201, 0.32
3202, 0.78
3203, 0.45
3204, 0.11
3205, 0.21
3206, 0.51
3207, 0.35
3208, 0.18
3209, 0.32
3210, 0.22
3211, 0.09
3212, 0.19
3213, 0.41
3214, 0.30
3215, 0.02
3216, 0.14
3217, 0.35
3218, 0.13
3219, 0.41
3220, 0.14
3221, 0.24
3222, 0.34
3223, 0.34
3224, 0.45
3225, 0.23
3226, 0.37
3227, 0.32
3228, 0.45
3229, 0.25
3230, 0.58
3231, 0.23
3232, 0.25
3233, 0.34
3234, 0.23
3235, 0.48
3236, 0.14
3237, 0.28
3238, 0.20
3239, 0.16
3240, 0.16
3241, 0.28
3242, 0.42
3243, 0.35
3244, 0.16
3245, 0.22
3246, 0.19
3247, 0.59
3248, 0.18
3249, 0.35
3250, 0.50
3251, 0.18
3252, 0.27
3253, 0.35
3254, 0.27
3255, 0.09
3256, 0.40
3257, 0.27
3258, 0.60
3259, 0.15
3260, 0.21
3261, 0.55
3262, 0.27
3263, 0.50
3264, 0.24
3265, 0.96
3266, 0.24
3267, 0.33
3268, 0.17
3269, 0.31
3270, 0.03
3271, 0.31
3272, 0.73
3273, 0.38
3274, 0.38
3275, 0.30
3276, 0.27
3277, 0.66
3278, 0.21
3279, 0.40
3280, 0.50
3281, 0.36
3282, 0.23
3283, 0.40
3284, 0.70
3285, 0.27
3286, 0.39
3287, 0.35
3288, 0.70
3289, 0.28
3290, 0.30
3291, 0.53
3292, 0.19
3293, 0.32
3294, 0.24
3295, 0.35
3296, 0.38
3297, 0.28
3298, 0.37
3299, 0.38
3300, 0.23
3301, 0.38
3302, 0.77
3303, 0.53
3304, 0.23
3305, 0.17
3306, 0.22
3307, 0.22
3308, 0.14
3309, 0.22
3310, 0.80
3311, 0.52
3312, 0.30
3313, 0.37
3314, 0.37
3315, 0.20
3316, 0.24
3317, 0.26
3318, 0.50
3319, 0.40
3320, 0.29
3321, 0.90
3322, 0.14
3323, 0.29
3324, 0.08
3325, 0.47
3326, 0.55
3327, 0.78
3328, 0.16
3329, 0.28
3330, 0.24
3331, 0.22
3332, 0.98
3333, 0.41
3334, 0.20
3335, 0.25
3336, 0.64
3337, 0.26
3338, 0.15
3339, 0.32
3340, 0.51
3341, 0.40
3342, 0.63
3343, 0.60
3344, 0.46
3345, 0.11
3346, 0.81
3347, 0.07
3348, 0.63
3349, 0.44
3350, 0.37
3351, 0.33
3352, 0.50
3353, 0.33
3354, 0.50
3355, 0.18
3356, 0.57
3357, 0.06
3358, 0.72
3359, 0.26
3360, 0.26
3361, 0.38
3362, 0.27
3363, 0.41
3364, 0.82
3365, 0.30
3366, 0.08
3367, 0.25
3368, 0.09
3369, 0.38
3370, 0.57
3371, 0.27
3372, 0.25
3373, 0.87
3374, 0.51
3375, 0.31
3376, 0.16
3377, 0.32
3378, 0.50
3379, 0.40
3380, 0.53
3381, 0.46
3382, 0.58
3383, 0.19
3384, 0.31
3385, 0.83
3386, 0.30
3387, 0.36
3388, 0.36
3389, 0.12
3390, 0.61
3391, 0.20
3392, 0.18
3393, 0.38
3394, 0.96
3395, 0.50
3396, 0.30
3397, 0.91
3398, 0.38
3399, 0.22
3400, 0.29
3401, 0.48
3402, 0.20
3403, 0.15
3404, 0.38
3405, 0.61
3406, 0.69
3407, 0.36
3408, 0.38
3409, 0.26
3410, 0.54
3411, 0.50
3412, 0.25
3413, 0.88
3414, 0.04
3415, 0.30
3416, 0.32
3417, 0.53
3418, 0.20
3419, 0.64
3420, 0.57
3421, 0.37
3422, 0.42
3423, 0.97
3424, 0.28
3425, 0.49
3426, 0.25
3427, 0.59
3428, 0.28
3429, 0.37
3430, 0.57
3431, 0.63
3432, 0.74
3433, 0.90
3434, 0.35
3435, 0.48
3436, 0.63
3437, 0.21
3438, 0.20
3439, 0.62
3440, 0.59
3441, 0.17
3442, 0.25
3443, 0.35
3444, 0.34
3445, 0.32
3446, 0.47
3447, 0.24
3448, 0.28
3449, 0.38
3450, 0.24
3451, 0.45
3452, 0.28
3453, 0.53
3454, 0.31
3455, 0.22
3456, 0.33
3457, 0.21
3458, 0.24
3459, 0.16
3460, 0.35
3461, 0.28
3462, 0.51
3463, 0.91
3464, 0.02
3465, 0.55
3466, 0.50
3467, 0.34
3468, 0.17
3469, 0.59
3470, 0.34
3471, 0.48
3472, 0.38
3473, 0.20
3474, 0.23
3475, 0.34
3476, 0.28
3477, 0.26
3478, 0.15
3479, 0.72
3480, 0.22
3481, 0.56
3482, 0.25
3483, 0.37
3484, 0.25
3485, 0.31
3486, 0.17
3487, 0.68
3488, 0.13
3489, 0.29
3490, 0.31
3491, 0.17
3492, 0.06
3493, 0.19
3494, 0.16
3495, 0.66
3496, 0.22
3497, 0.16
3498, 0.20
3499, 0.18
3500, 0.31
3501, 0.82
3502, 0.29
3503, 0.41
3504, 0.71
3505, 0.28
3506, 0.33
3507, 0.25
3508, 0.55
3509, 0.19
3510, 0.30
3511, 0.31
3512, 0.51
3513, 0.38
3514, 0.39
3515, 0.53
3516, 0.82
3517, 0.49
3518, 0.43
3519, 0.13
3520, 0.33
3521, 0.26
3522, 0.19
3523, 0.51
3524, 0.21
3525, 0.19
3526, 0.23
3527, 0.13
3528, 0.53
3529, 0.15
3530, 0.26
3531, 0.34
3532, 0.23
3533, 0.41
3534, 0.23
3535, 0.37
3536, 0.66
3537, 0.84
3538, 0.21
3539, 0.30
3540, 0.30
3541, 0.54
3542, 0.14
3543, 0.62
3544, 0.66
3545, 0.70
3546, 0.47
3547, 0.20
3548, 0.31
3549, 0.12
3550, 0.18
3551, 0.49
3552, 0.16
3553, 0.31
3554, 0.38
3555, 0.12
3556, 0.28
3557, 0.30
3558, 0.18
3559, 0.58
3560, 0.07
3561, 0.58
3562, 0.24
3563, 0.58
3564, 0.45
3565, 0.66
3566, 0.80
3567, 0.38
3568, 0.67
3569, 0.39
3570, 0.27
3571, 0.38
3572, 0.29
3573, 0.42
3574, 0.28
3575, 0.12
3576, 0.34
3577, 0.36
3578, 0.19
3579, 0.22
3580, 0.32
3581, 0.25
3582, 0.55
3583, 0.31
3584, 0.37
3585, 0.53
3586, 0.38
3587, 0.49
3588, 0.65
3589, 0.45
3590, 0.19
3591, 0.56
3592, 0.30
3593, 0.18
3594, 0.48
3595, 0.13
3596, 0.33
3597, 0.51
3598, 0.53
3599, 0.81
3600, 0.19
3601, 0.25
3602, 0.63
3603, 0.13
3604, 0.45
3605, 0.32
3606, 0.38
3607, 0.66
3608, 0.27
3609, 0.80
3610, 0.18
3611, 0.50
3612, 0.28
3613, 0.51
3614, 0.93
3615, 0.35
3616, 0.42
3617, 0.47
3618, 0.28
3619, 0.11
3620, 0.35
3621, 0.08
